customer_id,customer_acct_num,first_name,last_name,customer_address,customer_city,customer_state_province,customer_postal_code,customer_country,birthdate,marital_status,yearly_income,gender,total_children,num_children_at_home,education,acct_open_date,member_card,occupation,homeowner
2615,21350298523,Alvin,Maddalena,879 South Royal Links,Westminster,BC,27527,Canada,7/21/1935,M,$50K - $70K,M,4,1,Bachelors Degree,7/22/1993,Bronze,Professional,Y
2616,21353039741,Dorothy,Moyer,5792 Mori Court,Walla Walla,WA,12723,USA,4/26/1979,M,$30K - $50K,F,4,0,High School Degree,8/24/1991,Bronze,Skilled Manual,Y
2617,21353538600,Andrea,Sanchez,2669 Black Point Pl,Albany,OR,74968,USA,10/23/1957,S,$70K - $90K,M,4,0,Bachelors Degree,9/1/1991,Bronze,Professional,N
2618,21355705857,Sali,Belleci,492 Loveridge Circle,Los Angeles,CA,99033,USA,8/14/1966,M,$30K - $50K,F,5,5,High School Degree,3/9/1993,Golden,Manual,Y
2619,21359364400,Robert,Van Treeck,279 Inverness Drive,Downey,CA,21494,USA,3/15/1952,S,$10K - $30K,F,2,0,Partial High School,6/5/1994,Normal,Manual,Y
2620,21359514600,Betty,Boshnack,8355 Lighthouse Way,West Covina,CA,18667,USA,1/13/1922,M,$50K - $70K,F,0,0,Bachelors Degree,4/11/1993,Bronze,Management,Y
2621,21362803000,Helen,Wyatt,8396 Galveston Ct,Woodland Hills,CA,85943,USA,9/10/1942,M,$30K - $50K,F,4,0,High School Degree,7/6/1994,Bronze,Skilled Manual,Y
2622,21368778900,Susan,Torres,9383 Ashmount Way,Acapulco,Guerrero,68624,Mexico,5/24/1956,S,$70K - $90K,F,4,0,Bachelors Degree,11/19/1994,Bronze,Professional,N
2623,21370420500,Maryann,Rivera,9677 Elkwood Dr,National City,CA,75769,USA,9/3/1921,M,$30K - $50K,M,2,0,High School Degree,12/11/1991,Bronze,Skilled Manual,Y
2624,21374545693,Cynthia,Fox,920 Holiday Hills Drive,Redwood City,CA,24612,USA,9/20/1960,S,$30K - $50K,F,2,0,Partial High School,9/22/1991,Silver,Manual,N
2625,21378381252,Jeremy,Vanbuskirk,4124 Escobar St,Woodburn,OR,96918,USA,11/27/1965,S,$70K - $90K,F,3,0,Bachelors Degree,7/20/1992,Bronze,Management,N
2626,21385210200,Arden,Bowen,5619 Gatter Court,Oregon City,OR,11922,USA,8/22/1926,M,$30K - $50K,M,2,2,Partial High School,5/27/1990,Bronze,Manual,N
2627,21392827600,Daniel,Bartle,1733 Thistle Circle,Bellflower,CA,50391,USA,7/22/1979,S,$10K - $30K,M,1,0,Partial High School,8/26/1992,Normal,Manual,Y
2628,21412971019,Vicki,Wood,3483 Flamingo Drive,N. Vancouver,BC,42644,Canada,2/14/1959,S,$130K - $150K,M,3,0,Bachelors Degree,6/10/1991,Bronze,Professional,Y
2629,21415309906,Kathy,Loyer,9850 Martindale,Lynnwood,WA,61893,USA,3/9/1926,M,$70K - $90K,F,4,1,Bachelors Degree,10/12/1991,Silver,Professional,Y
2630,21419569300,Darren,Williams,4510 Terry Lynn Lane,Sedro Woolley,WA,80927,USA,3/8/1978,M,$50K - $70K,F,3,3,Bachelors Degree,3/12/1991,Golden,Management,Y
2631,21437196700,Pacita,Kuntz,1133 Leisure Lane,Sooke,BC,51719,Canada,11/13/1959,S,$10K - $30K,M,3,0,Partial High School,7/20/1990,Normal,Manual,Y
2632,21441080600,Catherine,Benallich,6046 Dale Pl,Woodburn,OR,36915,USA,11/7/1949,S,$10K - $30K,M,3,0,Partial High School,7/3/1991,Normal,Manual,Y
2633,21443483829,Margaret,Bushman,5578 Ruth Drive,N. Vancouver,BC,72868,Canada,6/12/1971,M,$30K - $50K,M,1,1,High School Degree,2/20/1993,Bronze,Manual,Y
2634,21445860300,Linton,Davis,746 Castro Street,Acapulco,Guerrero,24226,Mexico,11/27/1942,M,$30K - $50K,F,5,0,High School Degree,7/9/1993,Bronze,Skilled Manual,Y
2635,21456766100,Edwin,Kovacs,533 Beauer Lane,Edmonds,WA,26341,USA,3/26/1960,M,$30K - $50K,M,0,0,Partial College,6/2/1991,Bronze,Clerical,Y
2636,21474860310,Maggie,Wilks,8609 Camino Peral,Puyallup,WA,42859,USA,8/21/1962,S,$10K - $30K,F,2,0,Partial High School,9/11/1991,Normal,Skilled Manual,Y
2637,21476072669,Ian,Skarr,1306 B St.,Metchosin,BC,11136,Canada,4/2/1926,M,$30K - $50K,M,3,1,High School Degree,9/4/1993,Bronze,Manual,N
2638,21478878300,Barbara,Adams,9637 Kenneth Ct,Woodburn,OR,66524,USA,7/13/1972,M,$50K - $70K,F,3,2,Bachelors Degree,12/27/1994,Bronze,Management,Y
2639,21493206620,Dale,Bond,2588 Wellington Ct,Issaquah,WA,99961,USA,8/16/1969,M,$10K - $30K,F,0,0,Partial High School,2/28/1994,Normal,Skilled Manual,Y
2640,21498297500,Barry,Beninati,1174 Ayers Rd,Downey,CA,22512,USA,5/3/1970,M,$30K - $50K,M,4,4,Partial College,6/9/1992,Golden,Professional,Y
2641,21509702205,Joe,Haney,4378 Westminster Place,Mexico City,Mexico,22111,Mexico,3/8/1937,M,$30K - $50K,F,0,0,High School Degree,12/4/1991,Bronze,Skilled Manual,N
2642,21526862978,Shirley,Stewart,9152 L St.,Everett,WA,98224,USA,8/27/1931,S,$70K - $90K,M,2,0,Graduate Degree,9/19/1991,Normal,Management,N
2643,21534748700,Steve,Williams,5266 Tanager Cir,Ladner,BC,74583,Canada,7/8/1977,S,$50K - $70K,M,1,0,High School Degree,8/16/1991,Silver,Manual,Y
2644,21535236835,Tracey,Henriques,7015 F Mt Hood Circle,Tlaxiaco,Oaxaca,28456,Mexico,9/24/1918,M,$10K - $30K,F,2,2,Partial High School,4/24/1992,Normal,Skilled Manual,N
2645,21544334888,Anne-Marie,Wood,3384 Malibu Place,Walla Walla,WA,33086,USA,9/27/1929,S,$70K - $90K,F,1,0,Graduate Degree,4/20/1991,Golden,Management,Y
2646,21549388200,Margaret,Terry,8043 Napa Court,Camacho,Zacatecas,45951,Mexico,12/16/1927,M,$30K - $50K,F,2,2,Partial College,7/2/1994,Bronze,Skilled Manual,Y
2647,21559387445,Karen,Smith,4666 Lancelot Drive,Long Beach,CA,43035,USA,5/18/1940,S,$50K - $70K,M,2,0,Bachelors Degree,5/23/1990,Bronze,Professional,Y
2648,21562901139,Alice,Randall,2235 Craig Drive,El Cajon,CA,28231,USA,2/9/1962,M,$30K - $50K,M,1,1,Partial High School,7/10/1990,Silver,Manual,Y
2649,21562981600,Thomas,Belli,9111 Rose Ann Ave,Santa Anita,DF,64184,Mexico,4/11/1946,M,$10K - $30K,F,3,0,Partial High School,1/9/1990,Normal,Skilled Manual,N
2650,21563432200,Gail,Wojik,6935 Candellero Dr,San Jose,CA,15541,USA,5/24/1949,M,$30K - $50K,F,1,1,High School Degree,11/12/1991,Golden,Skilled Manual,N
2651,21572530269,Richard,Kraft,6721 Baldwin Dr,Langley,BC,17656,Canada,11/17/1923,M,$130K - $150K,F,5,5,High School Degree,9/13/1992,Golden,Management,Y
2652,21578667200,Ronald,"Hewton, Sr.",4799 Buena Vista,Ladner,BC,78834,Canada,2/10/1957,S,$30K - $50K,F,1,0,High School Degree,8/19/1994,Normal,Manual,Y
2653,21581960916,Connie,Sweet,4839 Ramsey Circle,Victoria,BC,75159,Canada,5/12/1913,S,$50K - $70K,F,1,0,Bachelors Degree,8/20/1990,Bronze,Professional,N
2654,21585115194,Cynthia,Claypool,3171 Jeanne Circle,Arcadia,CA,57839,USA,8/5/1933,M,$130K - $150K,F,3,2,High School Degree,4/28/1994,Bronze,Management,Y
2655,21595699200,Julia,Vasilauskas,6121 Pebble Glen Drive,Colma,CA,91277,USA,5/5/1962,M,$110K - $130K,M,4,3,Partial High School,2/25/1992,Golden,Professional,N
2656,21595999600,Dawn,Zehr,7362 Arguello Blvd.,Woodburn,OR,13827,USA,10/16/1925,M,$10K - $30K,F,2,1,Bachelors Degree,3/4/1991,Normal,Professional,Y
2657,21596444800,Frank,May,567 Water Street,Burnaby,BC,13426,Canada,7/2/1936,M,$30K - $50K,F,2,2,High School Degree,11/20/1992,Bronze,Skilled Manual,Y
2658,21602941155,Florentius,Bass,2062 Woodruff Lane,Glendale,CA,11384,USA,9/18/1962,M,$30K - $50K,M,4,0,High School Degree,5/6/1994,Bronze,Skilled Manual,Y
2659,21604663100,Akram,James,5520 Massolo Drive,Palo Alto,CA,39606,USA,12/12/1958,S,$30K - $50K,M,1,0,High School Degree,11/27/1992,Bronze,Manual,N
2660,21607892513,Faye,Gulick,9925 Wildberry Court,Guadalajara,Jalisco,19771,Mexico,2/10/1943,S,$30K - $50K,M,5,0,High School Degree,3/5/1990,Bronze,Skilled Manual,N
2661,21611384700,Renato,Urgphakorn,6294 Chablis Court,Pomona,CA,24401,USA,12/7/1920,M,$50K - $70K,M,2,1,Bachelors Degree,11/26/1991,Bronze,Professional,Y
2662,21614222500,Charles,Whicher,8297 Dos Encinas,W. Linn,OR,43435,USA,12/20/1950,S,$30K - $50K,F,4,0,Partial High School,2/16/1993,Bronze,Manual,N
2663,21628229022,Stanley,LeMaster,7575 Bryce Dr,Spokane,WA,38905,USA,5/3/1937,M,$30K - $50K,M,1,1,Partial High School,8/7/1991,Bronze,Skilled Manual,Y
2664,21639322600,Percy,Dissette,2489 Teakwood Drive,Tacoma,WA,24100,USA,9/18/1922,S,$50K - $70K,F,3,0,High School Degree,4/22/1992,Silver,Skilled Manual,Y
2665,21648967862,Andrew,Passig,2022 Highridge Court,Oregon City,OR,60053,USA,10/4/1923,S,$10K - $30K,F,5,0,Partial High School,6/18/1990,Normal,Manual,Y
2666,21662647128,Kameron,Montano,7189 Sherry Circle,Tixapan,DF,11411,Mexico,11/25/1970,S,$30K - $50K,M,4,0,Partial College,9/12/1993,Bronze,Manual,N
2667,21666750907,Dalene,Crega,6975 Ridgewood Drive,Glendale,CA,13526,USA,10/2/1924,M,$50K - $70K,F,1,1,Partial College,4/11/1992,Golden,Clerical,Y
2668,21667555600,Mark,Connors,5053 Sea Point Way,Lakewood,CA,30045,USA,8/19/1919,M,$70K - $90K,M,0,0,Bachelors Degree,11/14/1991,Bronze,Professional,N
2669,21679056900,Russ,Aspinwall,5093 Greer Ave,Concord,CA,97320,USA,8/18/1978,S,$10K - $30K,M,0,0,Partial High School,7/12/1994,Bronze,Manual,N
2670,21681449413,Susan,Toenjes,6080 Benita Way,La Mesa,CA,53709,USA,8/8/1960,S,$70K - $90K,F,0,0,Graduate Degree,3/28/1992,Bronze,Professional,Y
2671,21686974800,Linda,Svoboda,6375 Freda Drive,Victoria,BC,87146,Canada,7/14/1967,S,$90K - $110K,M,5,0,Graduate Degree,7/23/1991,Bronze,Professional,N
2672,21687125000,Lowell,Whitehouse,1519 Birch Bark Road,Chula Vista,CA,35989,USA,8/22/1962,S,$10K - $30K,M,1,0,Partial High School,8/10/1994,Golden,Manual,Y
2673,21690617203,Michael,Briggs,4723 Zion Avenue,W. Linn,OR,92964,USA,2/5/1935,M,$50K - $70K,M,5,2,Bachelors Degree,6/26/1992,Silver,Management,Y
2674,21695058941,Paul,Medina,6218 Alpine Rd,Milwaukie,OR,23300,USA,10/18/1922,M,$10K - $30K,M,0,0,Partial High School,8/8/1992,Normal,Skilled Manual,Y
2675,21716618537,Billie,Latessa,2333 Fillet Ave,San Gabriel,CA,61768,USA,2/21/1962,S,$110K - $130K,M,0,0,Partial High School,6/24/1992,Silver,Management,N
2676,21718345900,Virginia,Woods,4082 Roslyn Road,Langley,BC,15641,Canada,11/15/1910,S,$10K - $30K,F,1,0,Partial High School,5/27/1992,Normal,Skilled Manual,N
2677,21729401900,Jennifer,Weber,451 Creed Ave,Lebanon,OR,46563,USA,4/13/1914,S,$50K - $70K,F,1,0,Bachelors Degree,1/2/1992,Bronze,Professional,Y
2678,21742593050,Jennifer,Spars,5109 Fawn Glen Circle,Port Orchard,WA,65597,USA,3/7/1919,M,$90K - $110K,M,1,0,Bachelors Degree,12/16/1991,Bronze,Management,Y
2679,21742673516,Lorenzo,Dr. Eugene Burbige,1732 Parabola,Port Hammond,BC,36389,Canada,4/15/1938,M,$110K - $130K,M,2,1,Bachelors Degree,2/4/1991,Bronze,Professional,Y
2680,21771373152,Pilar,Pontius,6645 Sinaloa,W. Linn,OR,20260,USA,4/27/1954,S,$70K - $90K,F,4,0,Bachelors Degree,6/17/1994,Bronze,Professional,N
2681,21783759593,Patricia,McCullough,6177 Ana Mile,Altadena,CA,56213,USA,2/8/1944,M,$150K +,M,4,3,Bachelors Degree,5/10/1994,Silver,Professional,Y
2682,21786742210,Rafael,Kovalic,1345 La Luz,Yakima,WA,75714,USA,8/15/1941,S,$30K - $50K,F,3,0,High School Degree,2/2/1991,Bronze,Manual,N
2683,21790352500,Lorelei,Burnett,1132 San Vincente Drive,Anacortes,WA,96864,USA,6/27/1939,M,$50K - $70K,F,1,1,Bachelors Degree,5/25/1993,Bronze,Professional,Y
2684,21791763305,Brooke,Mitchell,9208 St. Germain Lane,Everett,WA,26205,USA,1/15/1967,S,$10K - $30K,F,4,0,Partial High School,11/10/1990,Normal,Skilled Manual,Y
2685,21795920729,Myrna,Brauer,1905 Horseshoe Circle,Oak Bay,BC,67188,Canada,4/9/1911,S,$50K - $70K,M,1,0,Bachelors Degree,3/17/1990,Bronze,Professional,N
2686,21808232069,Julia,Zugelder,237 El Centro,Lake Oswego,OR,49869,USA,10/23/1925,M,$10K - $30K,F,0,0,Partial High School,3/19/1993,Normal,Skilled Manual,Y
2687,21833788156,James,Bakeman,3187 Hackamore Lane,Grossmont,CA,83306,USA,4/2/1960,S,$50K - $70K,F,5,0,Graduate Degree,7/23/1991,Normal,Professional,N
2688,21843814253,Robert,Jecman,1773 Royal Ann Lane,Burbank,CA,58574,USA,4/19/1929,M,$50K - $70K,F,5,3,Partial College,4/7/1992,Silver,Skilled Manual,Y
2689,21845477200,John,Owen,7632 Oxford Way,Port Orchard,WA,54564,USA,3/15/1922,S,$30K - $50K,M,1,0,High School Degree,2/4/1992,Bronze,Manual,Y
2690,21850122809,Karen,Bakkie,9127 Pinnacle Drive,Bremerton,WA,92166,USA,11/10/1953,M,$70K - $90K,F,0,0,Bachelors Degree,12/11/1991,Normal,Professional,Y
2691,21851619482,Theresa,Stephens,2587 Windmill Way,Kirkland,WA,57928,USA,10/9/1955,M,$30K - $50K,M,4,4,High School Degree,3/11/1993,Silver,Skilled Manual,N
2692,21858062148,Judith,Smith,6991 Pembroke Dr,Hidalgo,Zacatecas,11801,Mexico,5/1/1935,M,$50K - $70K,F,1,0,Bachelors Degree,2/21/1991,Silver,Management,Y
2693,21866543300,Sam,Silhanek,705 Temple Drive,Edmonds,WA,16431,USA,8/7/1914,M,$30K - $50K,F,4,2,High School Degree,6/21/1994,Bronze,Manual,N
2694,21870893836,Marcella,Barnes,5363 Willow Pass Dr,National City,CA,35465,USA,4/26/1950,S,$70K - $90K,F,2,0,Bachelors Degree,2/5/1991,Silver,Management,N
2695,21874375343,Shelley,Melville,1986 St. Andrews Way,Lebanon,OR,32549,USA,9/19/1919,M,$10K - $30K,F,3,3,Partial High School,3/1/1994,Normal,Manual,Y
2696,21877170205,Susan,Schulze,9555 Mt. Whitney Way,Santa Cruz,CA,62545,USA,9/13/1979,M,$50K - $70K,F,1,1,Bachelors Degree,4/11/1991,Silver,Management,Y
2697,21892383694,Helen,Albo,6431 Stanford St,Orizaba,Veracruz,98498,Mexico,3/19/1931,M,$30K - $50K,M,1,1,Bachelors Degree,2/13/1993,Bronze,Professional,Y
2698,21902543900,Theresa,Noffsinger,4255 Detroit Ave,Kirkland,WA,49856,USA,8/7/1972,M,$30K - $50K,M,2,2,Partial High School,11/17/1992,Bronze,Skilled Manual,N
2699,21907624000,Rosalie,Anderson,4041 Jennifer Way,Lincoln Acres,CA,51971,USA,7/12/1976,M,$30K - $50K,F,3,2,High School Degree,2/21/1992,Bronze,Skilled Manual,Y
2700,21913449800,Morris,Caffano,2119 Little Dr,Lemon Grove,CA,42197,USA,10/24/1966,S,$30K - $50K,F,4,0,High School Degree,5/3/1991,Bronze,Skilled Manual,N
2701,21918229500,Charles,Flick,4192 East 39th Street,Mexico City,Mexico,10474,Mexico,6/2/1960,M,$30K - $50K,M,2,2,Partial High School,5/23/1994,Bronze,Skilled Manual,Y
2702,21924505800,Marie,Richards,2523 Northridge Drive,Lynnwood,WA,92153,USA,4/11/1931,M,$30K - $50K,M,5,1,High School Degree,5/6/1991,Bronze,Manual,Y
2703,21927939100,Luisa,Dehaas,5473 Sinaloa,Lakewood,CA,99299,USA,5/14/1928,S,$30K - $50K,M,2,0,High School Degree,6/6/1991,Bronze,Manual,Y
2704,21928169727,Joyce,Moore,6715 North Park Court,Haney,BC,48141,Canada,5/12/1940,S,$30K - $50K,F,1,0,High School Degree,10/15/1993,Bronze,Manual,N
2705,21938099300,Eric,Soto,9919 MacArthur Avenue,Coronado,CA,47741,USA,3/16/1978,M,$130K - $150K,F,1,0,Graduate Degree,5/9/1992,Bronze,Professional,Y
2706,21945716700,Mike,Cole,1415 Edwards Ave,Coronado,CA,35452,USA,4/24/1959,M,$70K - $90K,F,4,1,Partial High School,2/25/1992,Bronze,Professional,Y
2707,21948259500,Monte,Hanavan,4873 St Francis St,Langford,BC,73920,Canada,3/5/1935,S,$70K - $90K,F,4,0,Bachelors Degree,7/19/1992,Bronze,Management,Y
2708,21954825520,Jose,Manchester,9278 San Francisco,Tixapan,DF,54085,Mexico,5/21/1947,M,$30K - $50K,F,5,3,High School Degree,2/27/1993,Silver,Manual,Y
2709,21965586500,Gretel,Whitehead,5647 Larch Ct,Torrance,CA,58716,USA,5/25/1957,S,$30K - $50K,F,4,0,High School Degree,3/23/1992,Bronze,Skilled Manual,N
2710,21966933000,Leonard,Childs,306 Spring Hill Drive,Woodland Hills,CA,77750,USA,8/14/1955,S,$50K - $70K,F,2,0,High School Degree,6/5/1991,Bronze,Manual,Y
2711,21975746800,Beverly,Wiegner,6928 Jason Ct,Marysville,WA,48542,USA,2/15/1968,M,$130K - $150K,M,1,0,High School Degree,4/26/1991,Bronze,Management,Y
2712,21981722700,Bob,Tompkins,1842 Kelly,Arcadia,CA,33738,USA,9/19/1913,M,$10K - $30K,M,4,0,Partial High School,12/6/1990,Normal,Skilled Manual,N
2713,21987698700,Harold,Marinello,1374 Queens Road,Fremont,CA,67786,USA,10/22/1966,M,$30K - $50K,M,1,1,High School Degree,6/5/1990,Bronze,Skilled Manual,Y
2714,21993862390,Alma,Adams,6541 Bonita Ave,Langford,BC,19143,Canada,4/18/1911,S,$50K - $70K,M,3,0,Bachelors Degree,7/18/1992,Bronze,Professional,N
2715,21998100280,David,Ortiz,6328 Eola,Issaquah,WA,21258,USA,3/14/1961,S,$10K - $30K,F,3,0,Partial High School,6/19/1993,Normal,Manual,Y
2716,22002622485,Sheila,King,4405 Grant Street,Salem,OR,37777,USA,5/7/1925,M,$30K - $50K,F,4,2,High School Degree,4/11/1990,Bronze,Manual,Y
2717,22009344100,Nancy,Moyer,4446 Walnut Lane,Palo Alto,CA,60546,USA,9/9/1951,S,$70K - $90K,M,5,0,Partial College,4/12/1991,Bronze,Professional,N
2718,22036954760,Laura,Gutierrez,5433 Park Glenn,Victoria,BC,61441,Canada,7/26/1966,M,$50K - $70K,M,1,1,Bachelors Degree,11/19/1990,Normal,Professional,N
2719,22048499000,Sue,Hyland,8383 Toyon Dr,Tlaxiaco,Oaxaca,94879,Mexico,4/27/1925,S,$10K - $30K,F,2,0,Partial High School,9/17/1992,Normal,Skilled Manual,Y
2720,22053579092,Robert,Rusciano,6969 Eaker Way,Oakland,CA,17429,USA,11/22/1969,M,$30K - $50K,M,4,3,Partial College,10/23/1992,Golden,Manual,N
2721,22054024300,Baljeet,Leyendecker,174 Cedar Point Loop,Richmond,BC,17029,Canada,6/23/1969,S,$30K - $50K,M,4,0,Partial High School,4/26/1993,Bronze,Manual,N
2722,22056239843,Mariann,Garcia,1669 Warwick Dr,West Covina,CA,47404,USA,7/13/1924,S,$110K - $130K,M,1,0,Bachelors Degree,6/27/1991,Bronze,Professional,Y
2723,22068486809,Colleen,Waclawczyk,7783 Limewood Pl,Bremerton,WA,69500,USA,2/18/1932,M,$70K - $90K,F,2,2,High School Degree,4/5/1994,Normal,Management,Y
2724,22073475718,Catherine,Abahamdeh,9532 Clayton Rd,Lincoln Acres,CA,23373,USA,12/4/1976,S,$50K - $70K,M,2,0,Bachelors Degree,7/10/1992,Bronze,Management,N
2725,22076790928,Carolyne,Nelson,5901 Buckthorn Court,Beaverton,OR,54295,USA,8/17/1944,S,$30K - $50K,F,2,0,Partial College,10/2/1993,Bronze,Skilled Manual,N
2726,22085947990,Brian,Alumbaugh,561 Lewis Way,Sooke,BC,73329,Canada,10/14/1916,M,$70K - $90K,M,3,3,Partial High School,1/19/1994,Golden,Professional,N
2727,22088383400,David,Ferguson,7182 Benedict Ct,Imperial Beach,CA,44122,USA,11/13/1961,S,$50K - $70K,F,1,0,Partial College,6/9/1992,Bronze,Skilled Manual,N
2728,22109599700,Fred,Zimmerman,2096 Blackwood Drive,Richmond,BC,29317,Canada,10/26/1940,M,$150K +,F,3,2,High School Degree,3/25/1993,Golden,Professional,N
2729,22137199640,Harold,Trujillo,1629 Green View Court,Burien,WA,65270,USA,8/26/1955,M,$50K - $70K,F,4,4,Bachelors Degree,5/21/1991,Bronze,Professional,Y
2730,22140015959,Helen,Wright,3354 Carpetta Circle,Vancouver,BC,86105,Canada,9/19/1932,S,$50K - $70K,M,5,0,Partial High School,3/5/1991,Bronze,Manual,N
2731,22148588300,Thomas,Okane,3140 Gingham Way,West Covina,CA,88220,USA,8/23/1956,S,$30K - $50K,M,3,0,High School Degree,6/19/1993,Bronze,Manual,Y
2732,22151436805,Nettie,Guagliardo,8561 Hilltop Road,Bellingham,WA,78447,USA,7/13/1952,S,$10K - $30K,F,2,0,Partial High School,5/7/1993,Normal,Manual,Y
2733,22165158987,Tom,Donathan,1258 Yeoman Dr,Ladner,BC,46723,Canada,7/13/1940,M,$30K - $50K,M,1,1,Partial High School,1/5/1992,Bronze,Skilled Manual,Y
2734,22165319900,Philip,Sanders,9589 Rae Anne Dr,Pomona,CA,29404,USA,5/15/1914,S,$130K - $150K,M,3,0,Partial High School,7/9/1991,Silver,Management,Y
2735,22165400385,Tom,Anaya,2540 Waterview Place,Chula Vista,CA,62842,USA,2/24/1917,S,$130K - $150K,M,3,0,Partial High School,3/15/1992,Bronze,Professional,Y
2736,22165432572,Kathleen,Sgambati,3781 Fox Way,Altadena,CA,84391,USA,6/17/1924,M,$10K - $30K,F,5,5,Partial High School,12/18/1993,Normal,Manual,Y
2737,22175925400,Dewey,Sponburg,6985 Countrywood Ct,Renton,WA,83990,USA,8/15/1956,M,$50K - $70K,F,3,0,Bachelors Degree,2/18/1992,Bronze,Professional,Y
2738,22178183794,Donna,Applegate,8480 Zartop Street,Renton,WA,71702,USA,6/2/1943,M,$30K - $50K,F,3,3,High School Degree,4/27/1993,Golden,Manual,Y
2739,22181161046,Tina,Baca,1939 Meadow Glen Way,West Covina,CA,37463,USA,12/15/1925,M,$110K - $130K,F,3,3,Partial High School,7/19/1992,Golden,Management,N
2740,22187432100,Evelyn,Wilson,6344 Dartmouth Way,Portland,OR,90335,USA,7/26/1930,S,$50K - $70K,M,1,0,Bachelors Degree,9/5/1993,Silver,Management,N
2741,22195805907,Craig,Kline,2713 Chinquapin Court,Sedro Woolley,WA,94965,USA,3/8/1947,S,$70K - $90K,M,3,0,Bachelors Degree,5/7/1993,Bronze,Professional,N
2742,22201921300,Marilyn,Lazo,4716 Mayhew Way,Olympia,WA,15000,USA,10/18/1939,M,$30K - $50K,M,3,1,Partial High School,2/11/1991,Normal,Manual,Y
2743,22207747100,Aaron,Quintan,3995 C Mt. Hood Circle,San Andres,DF,84791,Mexico,2/12/1940,S,$30K - $50K,F,4,0,Partial College,6/10/1992,Bronze,Clerical,N
2744,22230363488,Kimbra,Fowler,8908 The Trees Drive,Mill Valley,CA,69987,USA,3/24/1957,M,$50K - $70K,F,3,3,Bachelors Degree,5/20/1991,Golden,Professional,N
2745,22240808010,Ralph,Jones,5784 Holiday Hill Dr,Issaquah,WA,33233,USA,12/5/1946,S,$30K - $50K,M,3,0,Partial College,4/13/1991,Bronze,Professional,Y
2746,22248827800,Wilda,Quisenberry,3608 Sinclair Avenue,Pomona,CA,55973,USA,9/23/1955,S,$130K - $150K,M,2,0,Partial High School,9/21/1992,Silver,Management,Y
2747,22251880168,Deborah,Hoffman,3394 Rock Island Drive,Coronado,CA,58088,USA,5/24/1941,S,$70K - $90K,M,4,0,High School Degree,12/17/1993,Golden,Professional,Y
2748,22251944541,George,Leonard,1472 Shadow Creek Drive,Lincoln Acres,CA,74607,USA,11/12/1969,S,$50K - $70K,M,3,0,Bachelors Degree,7/2/1991,Bronze,Professional,Y
2749,22259669303,Phyllis,Sage,1512 Orangewood Ave.,Tixapan,DF,42883,Mexico,10/19/1931,S,$70K - $90K,F,1,0,Graduate Degree,11/24/1991,Normal,Professional,N
2750,22267952000,Elizabeth,Heil,2499 Greendell Pl,Renton,WA,25564,USA,6/7/1946,M,$10K - $30K,F,0,0,Partial High School,3/10/1991,Normal,Manual,Y
2751,22269893900,Jack,Fuller,2794 N. Civic Drive,Glendale,CA,32709,USA,10/13/1910,M,$30K - $50K,F,3,2,Partial College,7/13/1993,Bronze,Clerical,Y
2752,22284013032,Dorothy,Conway,4035 Red Maple Ct,Richmond,BC,80551,Canada,2/26/1953,S,$130K - $150K,F,3,0,Partial High School,1/13/1992,Bronze,Professional,Y
2753,22284678220,Kelley,Sizemore,7239 Nicholas Drive,Victoria,BC,53858,Canada,11/22/1947,S,$10K - $30K,M,4,0,Partial High School,9/23/1993,Normal,Manual,N
2754,22288567400,Graciela,Konig,8734 Oxford Place,Vancouver,BC,67861,Canada,9/17/1978,S,$30K - $50K,F,5,0,Bachelors Degree,10/14/1992,Silver,Professional,Y
2755,22292000700,Amanda,Tucker,4849 C Olivera Rd,Royal Oak,BC,73314,Canada,8/16/1980,S,$70K - $90K,M,3,0,Bachelors Degree,10/3/1993,Bronze,Professional,Y
2756,22293035984,Larry,Weeks,6598 Oak Street,Bremerton,WA,60203,USA,3/8/1959,M,$30K - $50K,F,1,0,Partial College,9/13/1992,Bronze,Management,N
2757,22297531400,Tim,Kendrick,2967 St. George Dr,Glendale,CA,91125,USA,6/14/1938,M,$70K - $90K,M,5,3,Graduate Degree,1/12/1993,Golden,Professional,Y
2758,22298277000,Hansraji,Topliss,906 Cloudview Dr,Newport Beach,CA,11160,USA,2/6/1974,M,$10K - $30K,M,4,3,Partial High School,8/24/1990,Normal,Manual,Y
